Time,Channel A
0.11062500,4.41145000
0.11125000,4.41145000
0.11187500,4.41145000
0.11250000,4.41145000
0.11312500,4.41145000
0.11375000,4.41145000
0.11437500,4.41145000
0.11500000,4.41145000
0.11562500,4.41145000
0.11625000,4.41145000
0.11687500,4.41145000
0.11750000,4.41145000
0.11812500,4.41145000
0.11875000,4.41145000
0.11937500,4.41145000
0.12000000,4.32294700
0.12062500,4.41145000
0.12125000,4.41145000
0.12187500,4.41145000
0.12250000,4.41145000
0.12312500,4.41145000
0.12375000,4.41145000
0.12437500,4.41145000
0.12500000,4.32294700
0.12562500,4.32294700
0.12625000,4.32294700
0.12687500,4.41145000
0.12750000,4.41145000
0.12812500,4.41145000
0.12875000,4.41145000
0.12937500,4.32294700
0.13000000,4.41145000
0.13062500,4.41145000
0.13125000,4.41145000
0.13187500,4.41145000
0.13250000,4.41145000
0.13312500,4.32294700
0.13375000,4.41145000
0.13437500,4.41145000
0.13500000,4.41145000
0.13562500,4.41145000
0.13625000,4.41145000
0.13687500,4.41145000
0.13750000,4.32294700
0.13812500,4.41145000
0.13875000,4.41145000
0.13937500,4.32294700
0.14000000,4.41145000
0.14062500,4.41145000
0.14125000,4.41145000
0.14187500,4.41145000
0.14250000,4.41145000
0.14312500,4.41145000
0.14375000,4.41145000
0.14437500,4.41145000
0.14500000,4.41145000
0.14562500,4.41145000
0.14625000,4.41145000
0.14687500,4.41145000
0.14750000,4.41145000
0.14812500,4.41145000
0.14875000,4.41145000
0.14937500,4.41145000
0.15000000,4.41145000
0.15062500,4.41145000
0.15125000,4.41145000
0.15187500,4.41145000
0.15250000,4.41145000
0.15312500,4.41145000
0.15375000,4.41145000
0.15437500,4.41145000
0.15500000,4.41145000
0.15562500,4.41145000
0.15625000,4.41145000
0.15687500,4.41145000
0.15750000,4.41145000
0.15812500,4.41145000
0.15875000,4.41145000
0.15937500,4.41145000
0.16000000,4.41145000
0.16062500,4.41145000
0.16125000,4.41145000
0.16187500,4.41145000
0.16250000,4.41145000
0.16312500,4.41145000
0.16375000,4.41145000
0.16437500,4.41145000
0.16500000,4.41145000
0.16562500,4.41145000
0.16625000,4.41145000
0.16687500,4.41145000
0.16750000,4.41145000
0.16812500,4.41145000
0.16875000,4.41145000
0.16937500,4.41145000
0.17000000,4.41145000
0.17062500,4.41145000
0.17125000,4.41145000
0.17187500,4.41145000
0.17250000,4.41145000
0.17312500,4.32294700
0.17375000,4.41145000
0.17437500,4.32294700
0.17500000,4.41145000
0.17562500,4.41145000
0.17625000,4.41145000
0.17687500,4.41145000
0.17750000,4.32294700
0.17812500,4.41145000
0.17875000,4.41145000
0.17937500,4.32294700
0.18000000,4.41145000
0.18062500,4.41145000
0.18125000,4.41145000
0.18187500,4.41145000
0.18250000,4.41145000
0.18312500,4.41145000
0.18375000,4.41145000
0.18437500,4.41145000
0.18500000,4.41145000
0.18562500,4.41145000
0.18625000,4.32294700
0.18687500,4.41145000
0.18750000,4.41145000
0.18812500,4.32294700
0.18875000,4.41145000
0.18937500,4.41145000
0.19000000,4.41145000
0.19062500,4.41145000
0.19125000,4.41145000
0.19187500,4.32294700
0.19250000,4.41145000
0.19312500,4.41145000
0.19375000,4.41145000
0.19437500,4.32294700
0.19500000,4.41145000
0.19562500,4.41145000
0.19625000,4.41145000
0.19687500,4.41145000
0.19750000,4.41145000
0.19812500,4.41145000
0.19875000,4.41145000
0.19937500,4.41145000
0.20000000,4.41145000
0.20062500,4.41145000
0.20125000,4.41145000
0.20187500,4.41145000
0.20250000,4.41145000
0.20312500,4.32294700
0.20375000,4.41145000
0.20437500,4.41145000
0.20500000,4.41145000
0.20562500,4.32294700
0.20625000,4.41145000
0.20687500,4.41145000
0.20750000,4.41145000
0.20812500,4.41145000
0.20875000,4.41145000
0.20937500,4.41145000
0.21000000,4.41145000
0.21062500,4.41145000
0.21125000,4.41145000
0.21187500,4.41145000
0.21250000,4.41145000
0.21312500,4.32294700
0.21375000,4.41145000
0.21437500,4.41145000
0.21500000,4.41145000
0.21562500,4.32294700
0.21625000,4.41145000
0.21687500,4.41145000
0.21750000,4.41145000
0.21812500,4.41145000
0.21875000,4.41145000
0.21937500,4.41145000
0.22000000,4.41145000
0.22062500,4.41145000
0.22125000,4.41145000
0.22187500,4.41145000
0.22250000,4.41145000
0.22312500,4.32294700
0.22374999,4.41145000
0.22437499,4.41145000
0.22499999,4.41145000
0.22562499,4.41145000
0.22624999,4.41145000
0.22687499,4.41145000
0.22749999,4.41145000
0.22812499,4.32294700
0.22874999,4.41145000
0.22937499,4.41145000
0.22999999,4.41145000
0.23062499,4.41145000
0.23124999,4.41145000
0.23187499,4.41145000
0.23249999,4.41145000
0.23312499,4.41145000
0.23374999,4.41145000
0.23437499,4.41145000
0.23499999,4.41145000
0.23562499,4.41145000
0.23624999,4.41145000
0.23687499,4.41145000
0.23749999,4.41145000
0.23812499,4.41145000
0.23874999,4.41145000
0.23937499,4.41145000
0.23999999,4.32294700
0.24062499,4.41145000
0.24124999,4.41145000
0.24187499,4.41145000
0.24249999,4.41145000
0.24312499,4.41145000
0.24374999,4.41145000
0.24437499,4.41145000
0.24499999,4.41145000
0.24562499,4.41145000
0.24624999,4.41145000
0.24687499,4.41145000
0.24749999,4.41145000
0.24812499,4.41145000
0.24874999,4.32294700
0.24937499,4.41145000
0.24999999,4.41145000
0.25062499,4.41145000
0.25124999,4.41145000
0.25187499,4.41145000
0.25249999,4.41145000
0.25312499,4.41145000
0.25374999,4.41145000
0.25437499,4.41145000
0.25499999,4.41145000
0.25562499,4.41145000
0.25624999,4.32294700
0.25687499,4.32294700
0.25749999,4.41145000
0.25812499,4.41145000
0.25874999,4.41145000
0.25937499,4.41145000
0.25999999,4.32294700
0.26062499,4.41145000
0.26124999,4.41145000
0.26187499,4.41145000
0.26249999,4.41145000
0.26312499,4.41145000
0.26374999,4.41145000
0.26437499,4.41145000
0.26499999,4.41145000
0.26562499,4.41145000
0.26624999,4.41145000
0.26687499,4.41145000
0.26749999,4.41145000
0.26812499,4.41145000
0.26874999,4.41145000
0.26937499,4.41145000
0.26999999,4.41145000
0.27062499,4.41145000
0.27124999,4.41145000
0.27187499,4.41145000
0.27249999,4.41145000
0.27312499,4.41145000
0.27374999,4.41145000
0.27437499,4.32294700
0.27499999,4.41145000
0.27562499,4.41145000
0.27624999,4.41145000
0.27687499,4.32294700
0.27749999,4.41145000
0.27812499,4.41145000
0.27874999,4.41145000
0.27937499,4.41145000
0.27999999,4.41145000
0.28062499,4.41145000
0.28124999,4.41145000
0.28187499,4.41145000
0.28249999,4.41145000
0.28312499,4.41145000
0.28374999,4.41145000
0.28437499,4.41145000
0.28499999,4.41145000
0.28562499,4.41145000
0.28624999,4.41145000
0.28687499,4.41145000
0.28749999,4.41145000
0.28812499,4.32294700
0.28874999,4.41145000
0.28937499,4.41145000
0.28999999,4.41145000
0.29062499,4.41145000
0.29124999,4.41145000
0.29187499,4.41145000
0.29249999,4.41145000
0.29312499,4.32294700
0.29374999,4.41145000
0.29437499,4.41145000
0.29499999,4.41145000
0.29562499,4.32294700
0.29624999,4.41145000
0.29687499,4.41145000
0.29749999,4.41145000
0.29812499,4.41145000
0.29874999,4.41145000
0.29937499,4.41145000
0.29999999,4.32294700
0.30062499,4.41145000
0.30124999,4.41145000
0.30187499,4.41145000
0.30249999,4.41145000
0.30312499,4.41145000
0.30374999,4.41145000
0.30437499,4.41145000
0.30499999,4.32294700
0.30562499,4.41145000
0.30624999,4.32294700
0.30687499,4.41145000
0.30749999,4.41145000
0.30812499,4.41145000
0.30874999,4.41145000
0.30937499,4.41145000
0.30999999,4.41145000
0.31062499,4.41145000
0.31124999,4.41145000
0.31187499,4.41145000
0.31249999,4.41145000
0.31312499,4.41145000
0.31374999,4.32294700
0.31437499,4.41145000
0.31499999,4.41145000
0.31562499,4.41145000
0.31624999,4.41145000
0.31687499,4.41145000
0.31749999,4.41145000
0.31812499,4.41145000
0.31874999,4.41145000
0.31937499,4.41145000
0.31999999,4.41145000
0.32062499,4.41145000
0.32124999,4.41145000
0.32187499,4.41145000
0.32249999,4.41145000
0.32312499,4.41145000
0.32374999,4.41145000
0.32437499,4.41145000
0.32499999,4.41145000
0.32562499,4.32294700
0.32624999,4.41145000
0.32687499,4.41145000
0.32749999,4.41145000
0.32812499,4.41145000
0.32874999,4.41145000
0.32937499,4.41145000
0.32999999,4.41145000
0.33062499,4.41145000
0.33124999,4.41145000
0.33187499,4.41145000
0.33249999,4.41145000
0.33312499,4.41145000
0.33374999,4.41145000
0.33437499,4.41145000
0.33499999,4.41145000
0.33562499,4.41145000
0.33624999,4.41145000
0.33687499,4.41145000
0.33749999,4.41145000
0.33812499,4.41145000
0.33874999,4.41145000
0.33937499,4.32294700
0.33999999,4.41145000
0.34062499,4.41145000
0.34124999,4.41145000
0.34187499,4.41145000
0.34249999,4.41145000
0.34312499,4.41145000
0.34374999,4.41145000
0.34437499,4.41145000
0.34499999,4.41145000
0.34562499,4.41145000
0.34624999,4.41145000
0.34687499,4.41145000
0.34749999,4.41145000
0.34812499,4.41145000
0.34874999,4.41145000
0.34937499,4.41145000
0.34999999,4.32294700
0.35062499,4.41145000
0.35124999,4.41145000
0.35187499,4.32294700
0.35249999,4.41145000
0.35312499,4.32294700
0.35374999,4.41145000
0.35437499,4.41145000
0.35499999,4.41145000
0.35562499,4.41145000
0.35624999,4.41145000
0.35687499,4.41145000
0.35749999,4.41145000
0.35812499,4.41145000
0.35874999,4.32294700
0.35937499,4.41145000
0.35999999,4.41145000
0.36062499,4.41145000
0.36124999,4.41145000
0.36187499,4.41145000
0.36249999,4.41145000
0.36312499,4.41145000
0.36374999,4.32294700
0.36437499,4.32294700
0.36499999,4.41145000
0.36562499,4.41145000
0.36624999,4.41145000
0.36687499,4.41145000
0.36749999,4.41145000
0.36812499,4.32294700
0.36874999,4.32294700
0.36937499,4.41145000
0.36999999,4.41145000
0.37062499,4.41145000
0.37124999,4.41145000
0.37187499,4.32294700
0.37249999,4.41145000
0.37312499,4.41145000
0.37374999,4.41145000
0.37437499,4.41145000
0.37499999,4.41145000
0.37562499,4.41145000
0.37624999,4.41145000
0.37687499,4.41145000
0.37749999,4.41145000
0.37812499,4.41145000
0.37874999,4.32294700
0.37937499,4.41145000
0.37999999,4.41145000
0.38062499,4.41145000
0.38124999,4.41145000
0.38187499,4.32294700
0.38249999,4.41145000
0.38312499,4.41145000
0.38374999,4.41145000
0.38437499,4.41145000
0.38499999,4.41145000
0.38562499,4.41145000
0.38624999,4.41145000
0.38687499,4.32294700
0.38749999,4.41145000
0.38812499,4.41145000
0.38874999,4.41145000
0.38937499,4.41145000
0.38999999,4.41145000
0.39062499,4.41145000
0.39124999,4.41145000
0.39187499,4.41145000
0.39249999,4.41145000
0.39312499,4.41145000
0.39374999,4.41145000
0.39437499,4.41145000
0.39499999,4.41145000
0.39562499,4.41145000
0.39624999,4.41145000
0.39687499,4.41145000
0.39749999,4.32294700
0.39812499,4.41145000
0.39874999,4.41145000
0.39937499,4.41145000
0.39999999,4.41145000
0.40062499,4.41145000
0.40124999,4.41145000
0.40187499,4.41145000
0.40249999,4.41145000
0.40312499,4.32294700
0.40374999,4.41145000
0.40437499,4.41145000
0.40499999,4.41145000
0.40562499,4.41145000
0.40624999,4.41145000
0.40687499,4.41145000
0.40749999,4.41145000
0.40812499,4.41145000
0.40874999,4.41145000
0.40937499,4.41145000
0.40999999,4.41145000
0.41062499,4.41145000
0.41124999,4.41145000
0.41187499,4.41145000
0.41249999,4.41145000
0.41312499,4.41145000
0.41374999,4.41145000
0.41437499,4.41145000
0.41499999,4.41145000
0.41562499,4.32294700
0.41624999,4.41145000
0.41687499,4.41145000
0.41749999,4.41145000
0.41812499,4.41145000
0.41874999,4.41145000
0.41937499,4.41145000
0.41999999,4.41145000
0.42062499,4.41145000
0.42124999,4.41145000
0.42187499,4.41145000
0.42249999,4.41145000
0.42312499,4.41145000
0.42374999,4.41145000
0.42437499,4.41145000
0.42499999,4.41145000
0.42562499,4.41145000
0.42624999,4.41145000
0.42687499,4.41145000
0.42749999,4.41145000
0.42812499,4.41145000
0.42874999,4.41145000
0.42937499,4.41145000
0.42999999,4.41145000
0.43062499,4.41145000
0.43124999,4.41145000
0.43187499,4.41145000
0.43249999,4.41145000
0.43312499,4.41145000
0.43374999,4.41145000
0.43437499,4.41145000
0.43499999,4.41145000
0.43562499,4.41145000
0.43624999,4.41145000
0.43687499,4.41145000
0.43749999,4.41145000
0.43812499,4.41145000
0.43874999,4.41145000
0.43937499,4.41145000
0.43999999,4.41145000
0.44062499,4.41145000
0.44124999,4.41145000
0.44187499,4.41145000
0.44249999,4.41145000
0.44312499,4.41145000
0.44374999,4.41145000
0.44437499,4.41145000
0.44499999,4.41145000
0.44562499,4.41145000
0.44624999,4.41145000
0.44687499,4.41145000
0.44749999,4.41145000
0.44812499,4.41145000
0.44874999,4.41145000
0.44937499,4.41145000
0.44999999,4.41145000
0.45062499,4.41145000
0.45124999,4.41145000
0.45187499,4.41145000
0.45249999,4.41145000
0.45312499,4.41145000
0.45374999,4.41145000
0.45437499,4.41145000
0.45499999,4.32294700
0.45562499,4.41145000
0.45624999,4.41145000
0.45687499,4.41145000
0.45749999,4.41145000
0.45812499,4.32294700
0.45874999,4.41145000
0.45937499,4.41145000
0.45999999,4.41145000
0.46062499,4.41145000
0.46124999,4.41145000
0.46187499,4.32294700
0.46249999,4.41145000
0.46312499,4.41145000
0.46374999,4.41145000
0.46437499,4.41145000
0.46499999,4.41145000
0.46562499,4.41145000
0.46624999,4.41145000
0.46687499,4.41145000
0.46749999,4.41145000
0.46812499,4.41145000
0.46874999,4.41145000
0.46937499,4.41145000
0.46999999,4.41145000
0.47062499,4.41145000
0.47124999,4.41145000
0.47187499,4.41145000
0.47249999,4.41145000
0.47312499,4.41145000
0.47374999,4.41145000
0.47437499,4.41145000
0.47499999,4.41145000
0.47562499,4.41145000
0.47624999,4.41145000
0.47687499,4.41145000
0.47749999,4.41145000
0.47812499,4.41145000
0.47874999,4.41145000
0.47937499,4.41145000
0.47999999,4.41145000
0.48062499,4.41145000
0.48124999,4.41145000
0.48187499,4.41145000
0.48249999,4.41145000
0.48312499,4.41145000
0.48374999,4.41145000
0.48437499,4.41145000
0.48499999,4.41145000
0.48562499,4.41145000
0.48624999,4.41145000
0.48687499,4.32294700
0.48749999,4.41145000
0.48812499,4.41145000
0.48874999,4.41145000
0.48937499,4.41145000
0.48999999,4.41145000
0.49062499,4.41145000
0.49124999,4.41145000
0.49187499,4.41145000
0.49249999,4.41145000
0.49312499,4.41145000
0.49374999,4.41145000
0.49437499,4.32294700
0.49499999,4.41145000
0.49562499,4.41145000
0.49624999,4.41145000
0.49687499,4.41145000
0.49749999,4.41145000
0.49812499,4.41145000
0.49874999,4.41145000
0.49937499,4.41145000
0.49999999,4.41145000
0.50062499,4.41145000
0.50124999,4.41145000
0.50187499,4.41145000
0.50249999,4.41145000
0.50312499,4.41145000
0.50374999,4.41145000
0.50437499,4.41145000
0.50499999,4.41145000
0.50562499,4.32294700
0.50624999,4.41145000
0.50687499,4.41145000
0.50749999,4.41145000
0.50812499,4.41145000
0.50874999,4.32294700
0.50937499,4.41145000
0.50999999,4.41145000
0.51062499,4.41145000
0.51124999,4.41145000
0.51187499,4.41145000
0.51249999,4.41145000
0.51312499,4.32294700
0.51374999,4.41145000
0.51437499,4.41145000
0.51499999,4.41145000
0.51562499,4.41145000
0.51624999,4.41145000
0.51687499,4.41145000
0.51749999,4.41145000
0.51812499,4.32294700
0.51874999,4.41145000
0.51937499,4.41145000
0.51999999,4.41145000
0.52062499,4.41145000
0.52124999,4.41145000
0.52187499,4.41145000
0.52249999,4.41145000
0.52312499,4.41145000
0.52374999,4.41145000
0.52437499,4.41145000
0.52499999,4.41145000
0.52562499,4.41145000
0.52624999,4.32294700
0.52687499,4.41145000
0.52749999,4.32294700
0.52812499,4.41145000
0.52874999,4.41145000
0.52937499,4.41145000
0.52999999,4.41145000
0.53062499,4.41145000
0.53124999,4.41145000
0.53187499,4.41145000
0.53249999,4.41145000
0.53312499,4.41145000
0.53374999,4.41145000
0.53437499,4.41145000
0.53499999,4.41145000
0.53562499,4.32294700
0.53624999,4.41145000
0.53687499,4.32294700
0.53749999,4.41145000
0.53812499,4.41145000
0.53874999,4.41145000
0.53937499,4.41145000
0.53999999,4.41145000
0.54062499,4.41145000
0.54124999,4.41145000
0.54187499,4.41145000
0.54249999,4.41145000
0.54312499,4.41145000
0.54374999,4.41145000
0.54437499,4.41145000
0.54499999,4.32294700
0.54562499,4.41145000
0.54624999,4.41145000
0.54687499,4.41145000
0.54749999,4.41145000
0.54812499,4.41145000
0.54874999,4.41145000
0.54937499,4.41145000
0.54999999,4.41145000
0.55062499,4.41145000
0.55124999,4.41145000
0.55187499,4.41145000
0.55249999,4.41145000
0.55312499,4.41145000
0.55374999,4.41145000
0.55437499,4.41145000
0.55499999,4.32294700
0.55562499,4.41145000
0.55624999,4.41145000
0.55687499,4.41145000
0.55749999,4.41145000
0.55812499,4.41145000
0.55874999,4.41145000
0.55937499,4.41145000
0.55999999,4.41145000
0.56062499,4.41145000
0.56124999,4.41145000
0.56187499,4.41145000
0.56249999,4.41145000
0.56312499,4.41145000
0.56374999,4.41145000
0.56437499,4.41145000
0.56499999,4.41145000
0.56562499,4.41145000
0.56624999,4.41145000
0.56687499,4.41145000
0.56749999,4.32294700
0.56812499,4.41145000
0.56874999,4.41145000
0.56937499,4.41145000
0.56999999,4.32294700
0.57062499,4.41145000
0.57124999,4.41145000
0.57187499,4.41145000
0.57249999,4.32294700
0.57312499,4.41145000
0.57374999,4.32294700
0.57437499,4.41145000
0.57499999,4.32294700
0.57562499,4.41145000
0.57624999,4.41145000
0.57687499,4.41145000
0.57749999,4.41145000
0.57812499,4.41145000
0.57874999,4.41145000
0.57937499,4.41145000
0.57999999,4.41145000
0.58062499,4.32294700
0.58124999,4.41145000
0.58187499,4.41145000
0.58249999,4.41145000
0.58312499,4.41145000
0.58374999,4.41145000
0.58437499,4.32294700
0.58499999,4.41145000
0.58562499,4.41145000
0.58624999,4.41145000
0.58687499,4.41145000
0.58749999,4.41145000
0.58812499,4.41145000
0.58874999,4.41145000
0.58937499,4.41145000
0.58999999,4.41145000
0.59062499,4.41145000
0.59124999,4.41145000
0.59187499,4.41145000
0.59249999,4.41145000
0.59312499,4.41145000
0.59374999,4.49995400
0.59437499,4.41145000
0.59499999,4.41145000
0.59562499,4.41145000
0.59624999,4.32294700
0.59687499,4.41145000
0.59749999,4.41145000
0.59812499,4.41145000
0.59874999,4.41145000
0.59937499,4.41145000
0.59999999,4.41145000
0.60062499,4.41145000
0.60124999,4.41145000
0.60187499,4.41145000
0.60249999,4.32294700
0.60312499,4.41145000
0.60374999,4.41145000
0.60437499,4.41145000
0.60499999,4.41145000
0.60562499,4.41145000
0.60624999,4.41145000
0.60687499,4.41145000
0.60749999,4.41145000
0.60812499,4.41145000
0.60874999,4.41145000
0.60937499,4.32294700
0.60999999,4.41145000
0.61062499,4.41145000
0.61124999,4.41145000
0.61187499,4.41145000
0.61249999,4.41145000
0.61312499,4.41145000
0.61374999,4.41145000
0.61437499,4.41145000
0.61499999,4.41145000
0.61562499,4.41145000
0.61624999,4.41145000
0.61687499,4.41145000
0.61749999,4.41145000
0.61812499,4.41145000
0.61874999,4.41145000
0.61937499,4.41145000
0.61999999,4.41145000
0.62062499,4.41145000
0.62124999,4.32294700
0.62187499,4.41145000
0.62249999,4.41145000
0.62312499,4.41145000
0.62374999,4.41145000
0.62437499,4.41145000
0.62499999,4.41145000
0.62562499,4.41145000
0.62624999,4.41145000
0.62687499,4.41145000
0.62749999,4.32294700
0.62812499,4.41145000
0.62874999,4.41145000
0.62937499,4.41145000
0.62999999,4.41145000
0.63062499,4.41145000
0.63124999,4.41145000
0.63187499,4.41145000
0.63249999,4.41145000
0.63312499,4.41145000
0.63374999,4.41145000
0.63437499,4.41145000
0.63499999,4.41145000
0.63562499,4.41145000
0.63624999,4.41145000
0.63687499,4.41145000
0.63749999,4.41145000
0.63812499,4.41145000
0.63874999,4.41145000
0.63937499,4.41145000
0.63999999,4.41145000
0.64062499,4.41145000
0.64124999,4.32294700
0.64187499,4.41145000
0.64249999,4.41145000
0.64312499,4.41145000
0.64374999,4.41145000
0.64437499,4.32294700
0.64499999,4.41145000
0.64562499,4.41145000
0.64624999,4.32294700
0.64687499,4.41145000
0.64749999,4.41145000
0.64812499,4.41145000
0.64874999,4.41145000
0.64937499,4.41145000
0.64999999,4.41145000
0.65062499,4.41145000
0.65124999,4.41145000
0.65187499,4.41145000
0.65249999,4.41145000
0.65312499,4.41145000
0.65374999,4.41145000
0.65437499,4.41145000
0.65499999,4.32294700
0.65562499,4.41145000
0.65624999,4.41145000
0.65687499,4.41145000
0.65749999,4.41145000
0.65812499,4.41145000
0.65874999,4.41145000
0.65937499,4.41145000
0.65999999,4.41145000
0.66062499,4.41145000
0.66124999,4.41145000
0.66187499,4.41145000
0.66249999,4.41145000
0.66312499,4.41145000
0.66374999,4.41145000
0.66437499,4.41145000
0.66499999,4.41145000
0.66562499,4.41145000
0.66624999,4.41145000
0.66687499,4.32294700
0.66749999,4.32294700
0.66812499,4.41145000
0.66874999,4.41145000
0.66937499,4.41145000
0.66999999,4.32294700
0.67062499,4.41145000
0.67124998,4.41145000
0.67187498,4.41145000
0.67249998,4.41145000
0.67312498,4.41145000
0.67374998,4.41145000
0.67437498,4.32294700
0.67499998,4.41145000
0.67562498,4.41145000
0.67624998,4.41145000
0.67687498,4.41145000
0.67749998,4.41145000
0.67812498,4.41145000
0.67874998,4.32294700
0.67937498,4.41145000
0.67999998,4.41145000
0.68062498,4.41145000
0.68124998,4.41145000
0.68187498,4.41145000
0.68249998,4.41145000
0.68312498,4.41145000
0.68374998,4.32294700
0.68437498,4.41145000
0.68499998,4.41145000
0.68562498,4.41145000
0.68624998,4.41145000
0.68687498,4.41145000
0.68749998,4.41145000
0.68812498,4.41145000
0.68874998,4.41145000
0.68937498,4.41145000
0.68999998,4.32294700
0.69062498,4.41145000
0.69124998,4.41145000
0.69187498,4.41145000
0.69249998,4.41145000
0.69312498,4.41145000
0.69374998,4.41145000
0.69437498,4.41145000
0.69499998,4.41145000
0.69562498,4.41145000
0.69624998,4.41145000
0.69687498,4.41145000
0.69749998,4.41145000
0.69812498,4.41145000
0.69874998,4.32294700
0.69937498,4.41145000
0.69999998,4.41145000
0.70062498,4.41145000
0.70124998,4.41145000
0.70187498,4.41145000
0.70249998,4.41145000
0.70312498,4.41145000
0.70374998,4.41145000
0.70437498,4.41145000
0.70499998,4.41145000
0.70562498,4.41145000
0.70624998,4.41145000
0.70687498,4.41145000
0.70749998,4.41145000
0.70812498,4.41145000
0.70874998,4.41145000
0.70937498,4.41145000
0.70999998,4.41145000
0.71062498,4.41145000
0.71124998,4.41145000
0.71187498,4.41145000
0.71249998,4.41145000
0.71312498,4.41145000
0.71374998,4.41145000
0.71437498,4.41145000
0.71499998,4.41145000
0.71562498,4.41145000
0.71624998,4.32294700
0.71687498,4.41145000
0.71749998,4.32294700
0.71812498,4.41145000
0.71874998,4.41145000
0.71937498,4.41145000
0.71999998,4.32294700
0.72062498,4.41145000
0.72124998,4.41145000
0.72187498,4.41145000
0.72249998,4.41145000
0.72312498,4.41145000
0.72374998,4.41145000
0.72437498,4.32294700
0.72499998,4.41145000
0.72562498,4.41145000
0.72624998,4.41145000
0.72687498,4.41145000
